,answered,rank
181920,72,0.43535755629132183
181921,36,0.3589842058942852
182043,108,0.35895111523452056
182044,36,0.3590056560613797
182045,108,0.35895111523452056
182046,36,0.3590056560613797
182047,108,0.35895111523452056
182048,108,0.35895111523452056
182924,369,0.38521818393411295
182925,405,0.3991750101801244
182927,405,0.3991750101801244
182929,333,0.42260644197408553
192438,144,0.3347740438070558
192439,144,0.3347740438070558
192440,144,0.3347740438070558
192441,108,0.32678486158122905
202050,144,0.3347740438070558
160856,108,0.2719265327556976
160858,108,0.2719265327556976
191562,180,0.22535678008134769
162541,72,0.3363499866977561
162542,72,0.3363499866977561
184557,72,0.3363499866977561
191274,72,0.3363499866977561
169135,36,0.3317910118243708
169139,36,0.3317910118243708
184531,72,0.3212741408410804
191267,36,0.3317910118243708
191268,36,0.3317910118243708
174520,579,0.3979835331074338
174521,579,0.3979835331074338
174522,144,0.37917502944694514
174524,108,0.35811074237947854
174643,144,0.37917502944694514
190672,291,0.28055284672872915
166692,189,0.24942140598443313
176748,36,0.33178953380622983
176749,81,0.17981197692433606
187300,72,0.326644868815493
182054,36,0.3318181901483915
182055,72,0.2223798053078681
182056,36,0.3318181901483915
182057,36,0.3318181901483915
182058,36,0.3318181901483915
191911,36,0.3318181901483915
184540,72,0.3189441797236243
184541,72,0.3189441797236243
184542,36,0.33202461963437546
184543,72,0.3189441797236243
160507,108,0.31735536370230993
160509,216,0.3559584371839931
160510,216,0.3559584371839931
187291,36,0.3320937288158281
187292,72,0.31099754094498777
191486,36,0.3318103863877554
191487,36,0.3318103863877554
191488,36,0.3318103863877554
191489,36,0.3318103863877554
191490,36,0.3318103863877554
144387,327,0.14766252608361086
156197,399,0.22639680706804244
156200,324,0.3070511851384357
190126,324,0.3050998346176531
190127,363,0.26713556486740403
160859,144,0.4452073193870041
160860,144,0.4452073193870041
160862,108,0.48088120218400493
160889,144,0.3031613264912602
160890,144,0.3031613264912602
160891,144,0.3031613264912602
160892,144,0.3031613264912602
160894,144,0.3031613264912602
161082,144,0.47468569309378666
161083,180,0.49722181292964823
161084,144,0.40824511505441263
161086,144,0.48654064586885076
182119,144,0.40824511505441263
192056,180,0.48132888867454104
176655,252,0.3157958876860792
176656,36,0.30448579692040734
176657,36,0.30448579692040734
176659,36,0.30448579692040734
176660,72,0.2415419808993547
178749,36,0.30433032767370555
178750,36,0.30433032767370555
178751,36,0.30433032767370555
178752,36,0.30433032767370555
178753,36,0.30433032767370555
179698,144,0.24458705654430832
179699,144,0.24458705654430832
179700,72,0.27880315298144803
186731,72,0.24987269552423272
192000,72,0.24987269552423272
192001,36,0.30436306398022783
179875,36,0.30449038915546367
179876,36,0.30449038915546367
179877,72,0.2546119082673811
186154,72,0.2546119082673811
186158,72,0.2546119082673811
191560,72,0.2546119082673811
180657,96,0.32585903565903407
180658,96,0.32585903565903407
180659,36,0.30432640822050183
180660,96,0.32585903565903407
180661,36,0.30432640822050183
180662,36,0.30432640822050183
161657,216,0.39496885706145074
161659,144,0.37514296827641047
161675,72,0.39049393178778435
181934,36,0.30429943004511556
181935,36,0.30429943004511556
181936,36,0.30429943004511556
181937,36,0.30429943004511556
181938,36,0.30429943004511556
181939,36,0.30429943004511556
182039,108,0.28608579120858774
182040,108,0.28608579120858774
182041,36,0.30457896288181163
182042,36,0.30457896288181163
182082,72,0.26621785996897196
191913,108,0.28608579120858774
183071,252,0.298069645859256
183072,252,0.298069645859256
183073,324,0.31949334045644495
183074,324,0.31949334045644495
183075,252,0.3695519234006286
183076,324,0.31949334045644495
183578,651,0.19678761995410618
183579,579,0.18283705660552482
183930,183,0.0807235839689076
183931,183,0.0807235839689076
183932,147,0.09817491031028126
183933,147,0.09323642901929986
183934,36,0.3043646638899577
186258,72,0.32076441515261295
186259,72,0.32076441515261295
186260,72,0.32076441515261295
186261,36,0.30429880665965564
186262,72,0.32076441515261295
186263,36,0.30429880665965564
191434,36,0.30429880665965564
186792,72,0.373255592542413
189079,179,0.30129642899103726
189087,179,0.2577448070056915
189088,144,0.28843288663570765
189089,72,0.3787259185177302
189090,215,0.2396506360156367
190137,215,0.2396506360156367
190415,144,0.323736110288968
190416,108,0.2920969211961759
190417,144,0.323736110288968
190418,180,0.33377688494267804
190419,180,0.2978253468082227
176675,36,0.3042883985517895
176676,36,0.3042883985517895
176677,36,0.3042883985517895
176678,36,0.3042883985517895
171775,72,0.3111848566483383
171776,72,0.3111848566483383
180913,72,0.3111848566483383
187845,36,0.3043916645801291
187846,72,0.3111848566483383
161335,72,0.3096535875195631
161336,72,0.236024275199047
165494,36,0.3043050239103479
191446,36,0.3043050239103479
181461,270,0.47548817749012096
191712,414,0.5198199103773354
191733,252,0.6094714637792279
164520,36,0.2767546916830306
165266,36,0.2767546916830306
165268,36,0.2767546916830306
165269,72,0.28026975482608407
187376,36,0.2767546916830306
187377,36,0.2767546916830306
169383,72,0.3062569420968052
179103,108,0.2728875071189335
179104,72,0.3062569420968052
179105,108,0.2728875071189335
179107,108,0.2728875071189335
179108,108,0.2728875071189335
179115,144,0.3261418735309619
179117,144,0.3261418735309619
179118,144,0.3261418735309619
179120,36,0.2769266088889642
191083,144,0.3261418735309619
180530,72,0.2803842120385536
180531,72,0.2803842120385536
185993,72,0.2803842120385536
190565,72,0.2803842120385536
180845,36,0.277293159961185
180846,36,0.277293159961185
180847,36,0.277293159961185
180848,36,0.277293159961185
180849,36,0.277293159961185
180850,36,0.277293159961185
180885,36,0.276801551188567
180886,36,0.276801551188567
180887,36,0.276801551188567
180888,36,0.276801551188567
181940,36,0.2767600286528439
181941,36,0.2767600286528439
181942,36,0.2767600286528439
181943,36,0.2767600286528439
181944,36,0.2767600286528439
187339,36,0.2767600286528439
187340,36,0.2767600286528439
182144,216,0.3820837763574639
182145,216,0.3820837763574639
186971,180,0.34194308127124984
192065,72,0.2516519157779267
177110,216,0.3437384118927266
182936,252,0.33323845186756706
183032,36,0.2769217464605038
183033,36,0.2769217464605038
183034,36,0.2769217464605038
183035,36,0.2769217464605038
183036,36,0.2769217464605038
183038,36,0.2769217464605038
187309,36,0.27711829713432273
187310,36,0.27711829713432273
187311,36,0.27711829713432273
190504,72,0.2404039181223243
190505,72,0.2404039181223243
190506,72,0.2404039181223243
190507,72,0.2404039181223243
190508,72,0.2404039181223243
190509,72,0.2404039181223243
191186,36,0.27702186243384974
191187,36,0.27702186243384974
191188,36,0.27702186243384974
191189,36,0.27702186243384974
191190,36,0.27702186243384974
191208,36,0.27702186243384974
191245,36,0.27676210920219657
191246,36,0.27676210920219657
191247,36,0.27676210920219657
191248,36,0.27676210920219657
191249,36,0.27676210920219657
191250,36,0.27676210920219657
191275,36,0.27674706518862385
191276,36,0.27674706518862385
191277,36,0.27674706518862385
191278,36,0.27674706518862385
191279,36,0.27674706518862385
191280,36,0.27674706518862385
192219,117,0.4929448392491769
192220,117,0.4929448392491769
192221,117,0.4929448392491769
192222,117,0.4929448392491769
192223,117,0.4929448392491769
192224,36,0.2768114832204384
177132,72,0.28660891655831366
177134,72,0.28660891655831366
161092,216,0.3689379979292976
161093,216,0.3689379979292976
161095,216,0.3689379979292976
176560,216,0.3056448581814777
180061,180,0.28689235154132575
190131,216,0.3014113393910649
190132,252,0.3138384789815132
176718,72,0.29459407993384207
176720,108,0.40005360497145
176721,72,0.42931635923174594
176722,108,0.40005360497145
176723,72,0.42931635923174594
187298,72,0.42931635923174594
177201,252,0.37904319892518346
177202,216,0.43088096196012643
186014,180,0.3951053587997017
186015,252,0.4215509437009005
186016,144,0.4517306226749649
178608,180,0.2621035639547438
178609,144,0.31518865594806594
178610,180,0.281185131068916
178611,216,0.2872764401320365
185742,216,0.2872764401320365
191557,72,0.2702190745968683
178762,36,0.24938333769119342
178763,36,0.24938333769119342
178764,36,0.24938333769119342
178765,36,0.24938333769119342
178766,36,0.24938333769119342
178879,108,0.3556778251121748
178880,108,0.3556778251121748
178881,72,0.30793354483153396
180866,36,0.24942418818686748
180867,36,0.24942418818686748
180868,36,0.24942418818686748
180869,36,0.24942418818686748
180870,36,0.24942418818686748
180871,36,0.24942418818686748
180878,36,0.24921998236666376
180879,36,0.24921998236666376
180880,36,0.24921998236666376
180881,36,0.24921998236666376
180882,36,0.24921998236666376
180883,36,0.24921998236666376
181518,36,0.24964101064295
181519,36,0.24964101064295
181520,36,0.24964101064295
181521,36,0.24964101064295
181522,36,0.24964101064295
181523,36,0.24964101064295
181673,144,0.2799490116826964
181674,144,0.2799490116826964
181675,144,0.2799490116826964
192443,72,0.26327371810306016
192444,36,0.24915593759613985
181925,36,0.2493128609305636
181926,36,0.2493128609305636
181927,36,0.2493128609305636
181928,36,0.2493128609305636
169393,252,0.35769342737354726
178917,72,0.2801854226444739
178918,252,0.3886344582448241
191555,252,0.3886344582448241
186964,144,0.3293630983877217
186965,72,0.30614984795361855
186966,36,0.24916424987758795
186967,144,0.3293630983877217
212459,108,0.28705652577820245
187321,36,0.24917404615246616
187322,36,0.24917404615246616
187323,36,0.24917404615246616
187324,36,0.24917404615246616
187325,36,0.24917404615246616
187330,36,0.2492101126449378
187331,36,0.2492101126449378
187332,36,0.2492101126449378
191255,36,0.24924592190302747
191256,36,0.24924592190302747
191257,36,0.24924592190302747
191258,36,0.24924592190302747
191259,36,0.24924592190302747
192447,144,0.25969975279813984
192448,108,0.3347566678571045
192449,144,0.25969975279813984
192451,72,0.29076591395335794
147486,180,0.39411543764475937
147488,180,0.39411543764475937
147490,180,0.39411543764475937
192445,144,0.39511579772103994
192446,144,0.3576110444546934
170040,324,0.33571068594590536
172255,288,0.3744800943127968
178907,252,0.3522353788919422
178908,288,0.3690596893490104
191553,288,0.3744800943127968
179871,108,0.14056133684813338
179872,36,0.22173233330371722
191559,36,0.22173233330371722
180872,36,0.2217377999897974
180873,36,0.2217377999897974
180874,36,0.2217377999897974
180875,36,0.2217377999897974
180876,36,0.2217377999897974
180877,36,0.2217377999897974
182919,216,0.33989378146882815
182922,216,0.35714943729718235
183061,288,0.3049639555963221
183062,252,0.327795582397229
183063,288,0.3049639555963221
183064,288,0.3049639555963221
183065,252,0.327795582397229
191193,252,0.2943111843604609
178915,216,0.3472425300397386
185324,108,0.3228876516036408
191552,36,0.2217226554994323
186788,180,0.1701805547828839
186789,216,0.22070406706890533
186790,216,0.22070406706890533
187312,72,0.2674979605683571
187313,72,0.2674979605683571
187314,72,0.2674979605683571
187315,72,0.2674979605683571
187800,252,0.291899849368541
187802,330,0.2750901017801584
187803,144,0.2693923899452677
188026,36,0.22168854373595348
188027,36,0.22168854373595348
188028,36,0.22168854373595348
191912,36,0.22168854373595348
172484,252,0.3945138626783871
190153,72,0.15733432885645593
190154,255,0.3379325064587285
190155,291,0.3608474014566486
183067,36,0.2216100564666142
183069,36,0.2216100564666142
183070,252,0.2224509816840913
191191,36,0.2216100564666142
191192,36,0.2216100564666142
186153,36,0.2217471478452899
191563,36,0.2217471478452899
191574,36,0.2216332009417189
191575,36,0.2216332009417189
191576,36,0.2216332009417189
191577,36,0.2216332009417189
191578,36,0.2216332009417189
191579,36,0.2216332009417189
191530,36,0.1938756539721258
191531,36,0.1938756539721258
191532,36,0.1938756539721258
159066,288,0.1966155122052074
159068,216,0.15424062163061175
159070,108,0.1969014212698808
159071,108,0.1969014212698808
164732,288,0.1966155122052074
177135,144,0.2362402830195912
177137,108,0.2061206845066684
177138,261,0.3096399349231863
177140,144,0.20961494849572035
182912,108,0.2061206845066684
178589,144,0.2443738332724811
178590,180,0.25853363021956477
178591,144,0.2107568825305614
178592,72,0.20129617542839467
178593,72,0.20129617542839467
178594,36,0.19396433040878722
179635,36,0.19408001043030038
179636,72,0.2325957403172018
179638,72,0.2325957403172018
179639,36,0.19408001043030038
191991,72,0.2325957403172018
179643,72,0.20061345273497774
179685,144,0.18679896300449475
179686,144,0.18679896300449475
180522,108,0.17011216680073768
180523,144,0.19137412303953907
180526,144,0.19137412303953907
180527,144,0.19137412303953907
190567,36,0.19387773849460094
190568,72,0.20101772028507195
182071,72,0.13118441124012933
182072,72,0.13118441124012933
182073,36,0.19387714531788044
182074,36,0.19387714531788044
192354,36,0.1944623806850909
185359,36,0.19415612985906142
185360,72,0.17407151361301967
190107,36,0.19415612985906142
190511,180,0.27235203665660646
190512,144,0.23662334801683718
190513,108,0.21515722522935085
190514,180,0.27235203665660646
190515,180,0.27235203665660646
186234,72,0.24001156213020736
186235,72,0.24048136371828427
191491,36,0.19430739173797246
191492,72,0.24001156213020736
177152,108,0.19394374479880824
177153,108,0.19394374479880824
177155,108,0.19394374479880824
177157,72,0.1503778248001851
177158,108,0.19394374479880824
181668,36,0.16625870113951197
181669,36,0.16625870113951197
181670,36,0.16625870113951197
181671,36,0.16625870113951197
181672,36,0.16625870113951197
181929,36,0.16620698065807427
181930,36,0.16620698065807427
181931,36,0.16620698065807427
181932,36,0.16620698065807427
181933,36,0.16620698065807427
182059,36,0.1666987956448309
182060,36,0.1666987956448309
182061,36,0.1666987956448309
182062,36,0.1666987956448309
182063,36,0.1666987956448309
191914,36,0.1666987956448309
191915,36,0.1666987956448309
182075,36,0.16621980631605066
182077,156,0.20691337327524867
182078,36,0.16621980631605066
182079,36,0.16621980631605066
182083,36,0.16621980631605066
182921,72,0.28265939082401953
182946,108,0.3217232304752224
182947,72,0.2654812598021686
182950,144,0.3317721798074924
182952,108,0.3041507052579449
186723,36,0.16659649229403875
186726,72,0.15066360995008343
186733,72,0.15066360995008343
186736,36,0.16659649229403875
187341,36,0.16622384834261422
187342,36,0.16622384834261422
187343,36,0.16622384834261422
187344,36,0.16622384834261422
187345,36,0.16622384834261422
187364,36,0.16631834576826768
187365,36,0.16631834576826768
187366,36,0.16631834576826768
187367,36,0.16631834576826768
187368,36,0.16631834576826768
187369,36,0.16631834576826768
187396,36,0.16631834576826768
190178,108,0.24853814046134645
190179,72,0.2396491023954379
191194,36,0.16641157425913788
191195,108,0.23387433400336066
